dataset,sample.id,size,expr,time
5,McGill0322,14068,FLOPART,79859390
6,McGill0001,4274,FPOP,22168372
6,McGill0001,4274,FLOPARTNoLabel,30382189
6,McGill0001,4274,LOPART,22298506
6,McGill0001,4274,FPOP,21986414
6,McGill0001,4274,LOPART,22484933
6,McGill0001,4274,FLOPART,28437928
6,McGill0001,4274,binsegRcpp,1583666
6,McGill0001,4274,FLOPARTNoLabel,30846227
6,McGill0001,4274,LOPART,22532739
6,McGill0001,4274,binsegRcpp,1438444
6,McGill0001,4274,FPOP,22202197
6,McGill0001,4274,FLOPART,30577595
6,McGill0001,4274,FLOPART,28289467
6,McGill0001,4274,FLOPARTNoLabel,30419171
6,McGill0001,4274,binsegRcpp,1437091
6,McGill0002,3268,LOPART,14445366
6,McGill0002,3268,FLOPART,18110725
6,McGill0002,3268,FLOPART,17719011
6,McGill0002,3268,LOPART,14347171
6,McGill0002,3268,FLOPARTNoLabel,22175055
6,McGill0002,3268,binsegRcpp,1190107
6,McGill0002,3268,FPOP,15468357
6,McGill0002,3268,LOPART,14398749
6,McGill0002,3268,binsegRcpp,1178463
6,McGill0002,3268,FLOPARTNoLabel,22525359
6,McGill0002,3268,binsegRcpp,1198922
6,McGill0002,3268,FLOPARTNoLabel,24236248
6,McGill0002,3268,FPOP,15706444
6,McGill0002,3268,FPOP,15591480
6,McGill0002,3268,FLOPART,18333806
6,McGill0004,3661,binsegRcpp,1434467
6,McGill0004,3661,FLOPARTNoLabel,25525083
6,McGill0004,3661,FLOPARTNoLabel,24748010
6,McGill0004,3661,LOPART,16075649
6,McGill0004,3661,FLOPART,21287077
6,McGill0004,3661,binsegRcpp,1380306
6,McGill0004,3661,FLOPARTNoLabel,25378795
6,McGill0004,3661,FLOPART,22602234
6,McGill0004,3661,binsegRcpp,1312287
6,McGill0004,3661,FLOPART,20151254
6,McGill0004,3661,LOPART,15948590
6,McGill0004,3661,FPOP,17632378
6,McGill0004,3661,LOPART,15970197
6,McGill0004,3661,FPOP,17459440
6,McGill0004,3661,FPOP,17469649
6,McGill0005,4265,FLOPART,25470307
6,McGill0005,4265,binsegRcpp,1463331
6,McGill0005,4265,LOPART,21151285
6,McGill0005,4265,binsegRcpp,1896045
6,McGill0005,4265,LOPART,21001225
6,McGill0005,4265,FLOPART,24609225
6,McGill0005,4265,binsegRcpp,1874561
6,McGill0005,4265,FPOP,21690312
6,McGill0005,4265,FLOPART,24870600
6,McGill0005,4265,FLOPARTNoLabel,34683540
6,McGill0005,4265,FLOPARTNoLabel,29271376
6,McGill0005,4265,FLOPARTNoLabel,29537999
6,McGill0005,4265,LOPART,21076460
6,McGill0005,4265,FPOP,21426395
6,McGill0005,4265,FPOP,21652920
6,McGill0007,4193,FLOPART,20505658
6,McGill0007,4193,FLOPARTNoLabel,28807789
6,McGill0007,4193,FLOPARTNoLabel,29396508
6,McGill0007,4193,FLOPARTNoLabel,29202865
6,McGill0007,4193,FPOP,20932509
6,McGill0007,4193,binsegRcpp,1385431
6,McGill0007,4193,binsegRcpp,1269114
6,McGill0007,4193,binsegRcpp,1387850
6,McGill0007,4193,FPOP,21085562
6,McGill0007,4193,LOPART,18376569
6,McGill0007,4193,FLOPART,21911794
6,McGill0007,4193,LOPART,18059352
6,McGill0007,4193,FLOPART,20060357
6,McGill0007,4193,FPOP,20993927
6,McGill0007,4193,LOPART,18345245
6,McGill0008,3557,FLOPART,18993742
6,McGill0008,3557,FLOPARTNoLabel,24927098
6,McGill0008,3557,LOPART,15472088
6,McGill0008,3557,LOPART,15324570
6,McGill0008,3557,FLOPARTNoLabel,25048417
6,McGill0008,3557,binsegRcpp,1300807
6,McGill0008,3557,LOPART,15435147
6,McGill0008,3557,FLOPART,19532810
6,McGill0008,3557,FPOP,17729958
6,McGill0008,3557,binsegRcpp,1300069
6,McGill0008,3557,binsegRcpp,1188877
6,McGill0008,3557,FLOPART,20595448
6,McGill0008,3557,FPOP,17492691
6,McGill0008,3557,FPOP,17579283
6,McGill0008,3557,FLOPARTNoLabel,24732512
6,McGill0009,5512,FLOPARTNoLabel,39109080
6,McGill0009,5512,FLOPART,27218629
6,McGill0009,5512,LOPART,30025120
6,McGill0009,5512,FLOPART,27506613
6,McGill0009,5512,binsegRcpp,2165866
6,McGill0009,5512,FPOP,29790600
6,McGill0009,5512,binsegRcpp,1751520
6,McGill0009,5512,FPOP,29609667
6,McGill0009,5512,FLOPARTNoLabel,40992538
6,McGill0009,5512,FLOPARTNoLabel,39052705
6,McGill0009,5512,FPOP,29638285
6,McGill0009,5512,LOPART,29772027
6,McGill0009,5512,FLOPART,27457864
6,McGill0009,5512,LOPART,29895601
6,McGill0009,5512,binsegRcpp,1709085
6,McGill0011,4285,binsegRcpp,1630816
6,McGill0011,4285,FLOPART,23699927
6,McGill0011,4285,LOPART,20123292
6,McGill0011,4285,binsegRcpp,1650742
6,McGill0011,4285,FPOP,21707450
6,McGill0011,4285,FPOP,21593060
6,McGill0011,4285,FLOPARTNoLabel,29743901
6,McGill0011,4285,LOPART,19972658
6,McGill0011,4285,LOPART,20187088
6,McGill0011,4285,FLOPARTNoLabel,30529379
6,McGill0011,4285,FPOP,21684121
6,McGill0011,4285,FLOPART,26657503
6,McGill0011,4285,FLOPARTNoLabel,29450546
6,McGill0011,4285,FLOPART,23690661
6,McGill0011,4285,binsegRcpp,1588422
6,McGill0024,5442,FLOPART,28093569
6,McGill0024,5442,LOPART,28449039
6,McGill0024,5442,binsegRcpp,1634465
6,McGill0024,5442,LOPART,28312591
6,McGill0024,5442,FPOP,28958956
6,McGill0024,5442,FPOP,29103030
6,McGill0024,5442,FLOPARTNoLabel,38821301
6,McGill0024,5442,LOPART,28530137
6,McGill0024,5442,FPOP,29227219
6,McGill0024,5442,binsegRcpp,1922531
6,McGill0024,5442,binsegRcpp,1588586
6,McGill0024,5442,FLOPARTNoLabel,38816750
6,McGill0024,5442,FLOPART,29584493
6,McGill0024,5442,FLOPARTNoLabel,37972068
6,McGill0024,5442,FLOPART,27758148
6,McGill0025,3128,FLOPARTNoLabel,21755338
6,McGill0025,3128,binsegRcpp,1113068
6,McGill0025,3128,FLOPART,19335108
6,McGill0025,3128,FLOPARTNoLabel,22378661
6,McGill0025,3128,LOPART,12458875
6,McGill0025,3128,FLOPART,20136166
6,McGill0025,3128,LOPART,12493233
6,McGill0025,3128,binsegRcpp,1138898
6,McGill0025,3128,FPOP,15611160
6,McGill0025,3128,LOPART,12366256
6,McGill0025,3128,FLOPARTNoLabel,24366628
6,McGill0025,3128,FPOP,14992962
6,McGill0025,3128,FPOP,15232730
6,McGill0025,3128,binsegRcpp,1118767
6,McGill0025,3128,FLOPART,19794472
6,McGill0026,2911,FPOP,14330238
6,McGill0026,2911,LOPART,11149909
6,McGill0026,2911,binsegRcpp,1051568
6,McGill0026,2911,FLOPARTNoLabel,20499016
6,McGill0026,2911,binsegRcpp,1078628
6,McGill0026,2911,FPOP,14057629
6,McGill0026,2911,FLOPART,16890770
6,McGill0026,2911,LOPART,11020062
6,McGill0026,2911,FLOPART,16901061
6,McGill0026,2911,FLOPARTNoLabel,20345307
6,McGill0026,2911,LOPART,11034863
6,McGill0026,2911,FLOPARTNoLabel,20228703
6,McGill0026,2911,FPOP,16099757
6,McGill0026,2911,binsegRcpp,1110485
6,McGill0026,2911,FLOPART,16947514
6,McGill0027,4813,FPOP,25151163
6,McGill0027,4813,FLOPART,24564699
6,McGill0027,4813,LOPART,24141579
6,McGill0027,4813,FPOP,24582124
6,McGill0027,4813,binsegRcpp,2078823
6,McGill0027,4813,FLOPARTNoLabel,34004908
6,McGill0027,4813,FLOPART,24978389
6,McGill0027,4813,LOPART,24465356
6,McGill0027,4813,binsegRcpp,2237329
6,McGill0027,4813,FLOPARTNoLabel,35694723
6,McGill0027,4813,FLOPART,24082621
6,McGill0027,4813,LOPART,24275608
6,McGill0027,4813,binsegRcpp,1525446
6,McGill0027,4813,FPOP,24992903
6,McGill0027,4813,FLOPARTNoLabel,33487693
6,McGill0028,4617,FLOPARTNoLabel,32116694
6,McGill0028,4617,LOPART,21780020
6,McGill0028,4617,FLOPART,21079740
6,McGill0028,4617,FLOPART,21334719
6,McGill0028,4617,binsegRcpp,1491129
6,McGill0028,4617,LOPART,21511798
6,McGill0028,4617,FLOPARTNoLabel,33485315
6,McGill0028,4617,FPOP,23334084
6,McGill0028,4617,LOPART,21622908
6,McGill0028,4617,FLOPART,21210571
6,McGill0028,4617,FPOP,23471844
6,McGill0028,4617,binsegRcpp,1506094
6,McGill0028,4617,FPOP,23460610
6,McGill0028,4617,FLOPARTNoLabel,31740109
6,McGill0028,4617,binsegRcpp,1494286
6,McGill0029,4305,binsegRcpp,1657343
6,McGill0029,4305,FLOPART,24579541
6,McGill0029,4305,LOPART,23097514
6,McGill0029,4305,binsegRcpp,1516262
6,McGill0029,4305,FLOPART,24927180
6,McGill0029,4305,LOPART,23026174
6,McGill0029,4305,FLOPARTNoLabel,30184241
6,McGill0029,4305,LOPART,22943190
6,McGill0029,4305,FLOPARTNoLabel,31568729
6,McGill0029,4305,FPOP,21266741
6,McGill0029,4305,FLOPARTNoLabel,29307538
6,McGill0029,4305,binsegRcpp,1575384
6,McGill0029,4305,FLOPART,25567149
6,McGill0029,4305,FPOP,21615938
6,McGill0029,4305,FPOP,21458006
6,McGill0079,3645,binsegRcpp,1364931
6,McGill0079,3645,FLOPARTNoLabel,25843612
6,McGill0079,3645,FPOP,18831505
6,McGill0079,3645,FLOPARTNoLabel,26299942
6,McGill0079,3645,FLOPART,26906455
6,McGill0079,3645,binsegRcpp,1267925
6,McGill0079,3645,FLOPART,26677921
6,McGill0079,3645,LOPART,21494127
6,McGill0079,3645,FPOP,18674024
6,McGill0079,3645,binsegRcpp,1243776
6,McGill0079,3645,FLOPART,28064582
6,McGill0079,3645,LOPART,21567025
6,McGill0079,3645,FLOPARTNoLabel,25920036
6,McGill0079,3645,LOPART,21382976
6,McGill0079,3645,FPOP,18655328
6,McGill0101,1869,FLOPART,11307636
6,McGill0101,1869,LOPART,6499279
6,McGill0101,1869,FLOPARTNoLabel,13595928
6,McGill0101,1869,FPOP,8735091
6,McGill0101,1869,FLOPARTNoLabel,13844839
6,McGill0101,1869,LOPART,6587757
6,McGill0101,1869,binsegRcpp,850627
6,McGill0101,1869,FPOP,9037794
6,McGill0101,1869,FLOPART,11861136
6,McGill0101,1869,binsegRcpp,864075
6,McGill0101,1869,FLOPARTNoLabel,14117243
6,McGill0101,1869,binsegRcpp,866494
6,McGill0101,1869,LOPART,6589233
6,McGill0101,1869,FLOPART,11731084
6,McGill0101,1869,FPOP,8710245
6,McGill0102,5303,LOPART,22810924
6,McGill0102,5303,FPOP,28669496
6,McGill0102,5303,FLOPART,25783875
6,McGill0102,5303,FLOPARTNoLabel,37351820
6,McGill0102,5303,binsegRcpp,1603428
6,McGill0102,5303,FLOPARTNoLabel,37639599
6,McGill0102,5303,FLOPART,27170167
6,McGill0102,5303,binsegRcpp,1570546
6,McGill0102,5303,binsegRcpp,1489653
6,McGill0102,5303,FLOPART,25268382
6,McGill0102,5303,FLOPARTNoLabel,37302333
6,McGill0102,5303,FPOP,28886878
6,McGill0102,5303,FPOP,29131566
6,McGill0102,5303,LOPART,22771892
6,McGill0102,5303,LOPART,22563899
6,McGill0104,3706,FPOP,19106410
6,McGill0104,3706,FLOPART,20634849
6,McGill0104,3706,FLOPART,20244037
6,McGill0104,3706,LOPART,18259760
6,McGill0104,3706,binsegRcpp,1166286
6,McGill0104,3706,LOPART,18273167
6,McGill0104,3706,FLOPARTNoLabel,26612608
6,McGill0104,3706,FLOPARTNoLabel,26804201
6,McGill0104,3706,FLOPART,22087889
6,McGill0104,3706,FLOPARTNoLabel,25621269
6,McGill0104,3706,binsegRcpp,1257798
6,McGill0104,3706,FPOP,18989068
6,McGill0104,3706,FPOP,18797065
6,McGill0104,3706,binsegRcpp,1188672
6,McGill0104,3706,LOPART,18389894
6,McGill0106,4385,FLOPART,21014714
6,McGill0106,4385,FPOP,22398136
6,McGill0106,4385,FLOPART,20956371
6,McGill0106,4385,binsegRcpp,1548324
6,McGill0106,4385,FPOP,22298547
6,McGill0106,4385,binsegRcpp,1913921
6,McGill0106,4385,FLOPARTNoLabel,31402925
6,McGill0106,4385,binsegRcpp,1873741
6,McGill0106,4385,FLOPART,23352616
6,McGill0106,4385,LOPART,14806002
6,McGill0106,4385,FLOPARTNoLabel,29987318
6,McGill0106,4385,LOPART,14859056
6,McGill0106,4385,FLOPARTNoLabel,30438400
6,McGill0106,4385,FPOP,22144141
6,McGill0106,4385,LOPART,14871643
6,McGill0107,5252,FLOPART,30965455
6,McGill0107,5252,FPOP,27441546
6,McGill0107,5252,binsegRcpp,1652587
6,McGill0107,5252,LOPART,25480516
6,McGill0107,5252,FLOPARTNoLabel,36357119
6,McGill0107,5252,FLOPARTNoLabel,36346213
6,McGill0107,5252,LOPART,25431931
6,McGill0107,5252,binsegRcpp,1696457
6,McGill0107,5252,FLOPART,31180172
6,McGill0107,5252,FLOPARTNoLabel,36291560
6,McGill0107,5252,FPOP,27920139
6,McGill0107,5252,FLOPART,29346693
6,McGill0107,5252,binsegRcpp,1577270
6,McGill0107,5252,LOPART,25443657
6,McGill0107,5252,FPOP,27894227
6,McGill0322,4472,binsegRcpp,1447095
6,McGill0322,4472,LOPART,17542137
6,McGill0322,4472,FLOPARTNoLabel,31351634
6,McGill0322,4472,LOPART,17464032
6,McGill0322,4472,FLOPART,22337825
6,McGill0322,4472,FLOPARTNoLabel,31837689
6,McGill0322,4472,FPOP,22654591
6,McGill0322,4472,FLOPART,24357649
6,McGill0322,4472,FLOPARTNoLabel,31067463
6,McGill0322,4472,FPOP,22672467
6,McGill0322,4472,FPOP,22830440
6,McGill0322,4472,LOPART,17698716
6,McGill0322,4472,binsegRcpp,1343324
6,McGill0322,4472,FLOPART,21990186
6,McGill0322,4472,binsegRcpp,1393344
8,McGill0001,18525,FPOP,104509861
8,McGill0001,18525,FLOPART,128272764
8,McGill0001,18525,binsegRcpp,6449546
8,McGill0001,18525,FLOPARTNoLabel,132409295
8,McGill0001,18525,FLOPART,127215866
8,McGill0001,18525,LOPART,832240099
8,McGill0001,18525,binsegRcpp,6420641
8,McGill0001,18525,FLOPARTNoLabel,131944273
8,McGill0001,18525,LOPART,832422549
8,McGill0001,18525,FPOP,105587915
8,McGill0001,18525,FPOP,105105427
8,McGill0001,18525,FLOPARTNoLabel,131740544
8,McGill0001,18525,FLOPART,127313036
8,McGill0001,18525,LOPART,832617176
8,McGill0001,18525,binsegRcpp,5935406
8,McGill0002,14152,binsegRcpp,5100482
8,McGill0002,14152,FLOPART,95589450
8,McGill0002,14152,FLOPART,97495540
8,McGill0002,14152,LOPART,567444223
8,McGill0002,14152,FPOP,74712209
8,McGill0002,14152,FLOPARTNoLabel,97512883
8,McGill0002,14152,FLOPART,94506189
8,McGill0002,14152,binsegRcpp,4957515
8,McGill0002,14152,LOPART,567860127
8,McGill0002,14152,FLOPARTNoLabel,96427244
8,McGill0002,14152,FPOP,73987206
8,McGill0002,14152,binsegRcpp,5200030
8,McGill0002,14152,LOPART,568196204
8,McGill0002,14152,FPOP,74477648
8,McGill0002,14152,FLOPARTNoLabel,96681362
8,McGill0004,15901,LOPART,638144008
8,McGill0004,15901,FLOPARTNoLabel,107193024
8,McGill0004,15901,FLOPART,106165605
8,McGill0004,15901,FLOPARTNoLabel,107888261
8,McGill0004,15901,LOPART,637711212
8,McGill0004,15901,LOPART,637854302
8,McGill0004,15901,binsegRcpp,5835489
8,McGill0004,15901,FPOP,83884688
8,McGill0004,15901,FPOP,83501502
8,McGill0004,15901,FLOPARTNoLabel,220654907
8,McGill0004,15901,FPOP,83595515
8,McGill0004,15901,binsegRcpp,5485595
8,McGill0004,15901,FLOPART,106089591
8,McGill0004,15901,FLOPART,107464854
8,McGill0004,15901,binsegRcpp,5211797
8,McGill0005,16767,binsegRcpp,5364440
8,McGill0005,16767,FLOPARTNoLabel,116942209
8,McGill0005,16767,FPOP,92952371
8,McGill0005,16767,LOPART,683012071
8,McGill0005,16767,binsegRcpp,5744879
8,McGill0005,16767,FLOPARTNoLabel,120459517
8,McGill0005,16767,LOPART,684111035
8,McGill0005,16767,FLOPART,111796094
8,McGill0005,16767,FLOPARTNoLabel,117248151
8,McGill0005,16767,FLOPART,109756918
8,McGill0005,16767,FPOP,93245152
8,McGill0005,16767,FPOP,93211368
8,McGill0005,16767,LOPART,689170312
8,McGill0005,16767,FLOPART,108843561
8,McGill0005,16767,binsegRcpp,5968985
8,McGill0007,15201,FPOP,83441806
8,McGill0007,15201,binsegRcpp,5710111
8,McGill0007,15201,FPOP,83159480
8,McGill0007,15201,binsegRcpp,5614130
8,McGill0007,15201,FLOPARTNoLabel,105895702
8,McGill0007,15201,FLOPARTNoLabel,107318443
8,McGill0007,15201,FLOPART,92843516
8,McGill0007,15201,LOPART,544433547
8,McGill0007,15201,LOPART,544454170
8,McGill0007,15201,LOPART,545069703
8,McGill0007,15201,FLOPART,91451812
8,McGill0007,15201,binsegRcpp,5164729
8,McGill0007,15201,FLOPARTNoLabel,105636254
8,McGill0007,15201,FLOPART,93120471
8,McGill0007,15201,FPOP,84460164
8,McGill0008,14451,FLOPART,88388866
8,McGill0008,14451,LOPART,519206001
8,McGill0008,14451,binsegRcpp,5173134
8,McGill0008,14451,FPOP,79139061
8,McGill0008,14451,LOPART,519379677
8,McGill0008,14451,FPOP,79528971
8,McGill0008,14451,FLOPARTNoLabel,100246640
8,McGill0008,14451,binsegRcpp,4648375
8,McGill0008,14451,FPOP,78338946
8,McGill0008,14451,LOPART,519212725
8,McGill0008,14451,binsegRcpp,4796549
8,McGill0008,14451,FLOPARTNoLabel,99986413
8,McGill0008,14451,FLOPART,88641303
8,McGill0008,14451,FLOPART,89304150
8,McGill0008,14451,FLOPARTNoLabel,99764972
8,McGill0009,22280,FLOPARTNoLabel,164941401
8,McGill0009,22280,LOPART,1074963994
8,McGill0009,22280,binsegRcpp,7810705
8,McGill0009,22280,LOPART,1076691816
8,McGill0009,22280,FLOPART,151630423
8,McGill0009,22280,FLOPARTNoLabel,163638339
8,McGill0009,22280,FPOP,132260670
8,McGill0009,22280,FPOP,132757303
8,McGill0009,22280,LOPART,1073233425
8,McGill0009,22280,FLOPART,151364005
8,McGill0009,22280,FPOP,132252511
8,McGill0009,22280,FLOPART,151066345
8,McGill0009,22280,binsegRcpp,6938840
8,McGill0009,22280,binsegRcpp,7615299
8,McGill0009,22280,FLOPARTNoLabel,164337676
8,McGill0011,16727,FPOP,90403770
8,McGill0011,16727,binsegRcpp,6224784
8,McGill0011,16727,FLOPART,108835443
8,McGill0011,16727,LOPART,603580721
8,McGill0011,16727,FLOPARTNoLabel,117506738
8,McGill0011,16727,binsegRcpp,6288047
8,McGill0011,16727,LOPART,603634882
8,McGill0011,16727,FLOPART,109453108
8,McGill0011,16727,FLOPARTNoLabel,115824959
8,McGill0011,16727,FLOPART,108456398
8,McGill0011,16727,FPOP,92576401
8,McGill0011,16727,FPOP,93109278
8,McGill0011,16727,binsegRcpp,6860612
8,McGill0011,16727,FLOPARTNoLabel,119374575
8,McGill0011,16727,LOPART,609556758
8,McGill0024,22880,binsegRcpp,8086881
8,McGill0024,22880,FPOP,136584653
8,McGill0024,22880,LOPART,1198245541
8,McGill0024,22880,FLOPARTNoLabel,168711228
8,McGill0024,22880,FLOPART,154462416
8,McGill0024,22880,FLOPARTNoLabel,166803088
8,McGill0024,22880,LOPART,1203781607
8,McGill0024,22880,FLOPART,154023060
8,McGill0024,22880,FLOPART,154114490
8,McGill0024,22880,FPOP,133806985
8,McGill0024,22880,binsegRcpp,7438712
8,McGill0024,22880,LOPART,1196213827
8,McGill0024,22880,binsegRcpp,8191964
8,McGill0024,22880,FPOP,134036585
8,McGill0024,22880,FLOPARTNoLabel,166746713
8,McGill0025,11441,FLOPART,70111230
8,McGill0025,11441,FLOPARTNoLabel,80102069
8,McGill0025,11441,binsegRcpp,3931490
8,McGill0025,11441,FLOPARTNoLabel,76400507
8,McGill0025,11441,FPOP,59675787
8,McGill0025,11441,LOPART,337812694
8,McGill0025,11441,binsegRcpp,4656903
8,McGill0025,11441,LOPART,338909608
8,McGill0025,11441,binsegRcpp,4788718
8,McGill0025,11441,FLOPART,71797683
8,McGill0025,11441,FLOPARTNoLabel,77291232
8,McGill0025,11441,FPOP,59953357
8,McGill0025,11441,FPOP,59801329
8,McGill0025,11441,FLOPART,70467274
8,McGill0025,11441,LOPART,337931225
8,McGill0026,12395,LOPART,427240377
8,McGill0026,12395,FLOPARTNoLabel,85349126
8,McGill0026,12395,FLOPART,85268397
8,McGill0026,12395,FPOP,66884120
8,McGill0026,12395,LOPART,428209904
8,McGill0026,12395,FLOPARTNoLabel,84864793
8,McGill0026,12395,LOPART,427439637
8,McGill0026,12395,FPOP,66948244
8,McGill0026,12395,binsegRcpp,4197211
8,McGill0026,12395,FLOPART,84595751
8,McGill0026,12395,binsegRcpp,4892571
8,McGill0026,12395,FPOP,66627993
8,McGill0026,12395,FLOPARTNoLabel,86587572
8,McGill0026,12395,FLOPART,81873925
8,McGill0026,12395,binsegRcpp,4189421
8,McGill0027,17060,FLOPARTNoLabel,116975747
8,McGill0027,17060,LOPART,678282434
8,McGill0027,17060,FLOPART,107387077
8,McGill0027,17060,FPOP,93083817
8,McGill0027,17060,LOPART,674756311
8,McGill0027,17060,FLOPARTNoLabel,118766873
8,McGill0027,17060,FLOPART,106696637
8,McGill0027,17060,FPOP,92650611
8,McGill0027,17060,FPOP,92863360
8,McGill0027,17060,FLOPART,106199020
8,McGill0027,17060,binsegRcpp,5453738
8,McGill0027,17060,FLOPARTNoLabel,116937084
8,McGill0027,17060,LOPART,675595827
8,McGill0027,17060,binsegRcpp,5605438
8,McGill0027,17060,binsegRcpp,6343971
8,McGill0028,15983,FPOP,88006377
8,McGill0028,15983,LOPART,549767524
8,McGill0028,15983,binsegRcpp,5066985
8,McGill0028,15983,FLOPART,98327881
8,McGill0028,15983,FLOPARTNoLabel,112828679
8,McGill0028,15983,FLOPART,97859087
8,McGill0028,15983,FLOPARTNoLabel,112032746
8,McGill0028,15983,LOPART,550871572
8,McGill0028,15983,binsegRcpp,5107165
8,McGill0028,15983,FPOP,87897891
8,McGill0028,15983,FLOPART,96279931
8,McGill0028,15983,binsegRcpp,5074406
8,McGill0028,15983,FLOPARTNoLabel,110647192
8,McGill0028,15983,FPOP,88224415
8,McGill0028,15983,LOPART,550050219
8,McGill0029,17419,FPOP,94947144
8,McGill0029,17419,FLOPARTNoLabel,121681727
8,McGill0029,17419,FLOPARTNoLabel,121957124
8,McGill0029,17419,LOPART,690601417
8,McGill0029,17419,LOPART,690737004
8,McGill0029,17419,FLOPART,124475385
8,McGill0029,17419,FLOPART,122045438
8,McGill0029,17419,FLOPART,122183895
8,McGill0029,17419,FPOP,94867768
8,McGill0029,17419,binsegRcpp,6314164
8,McGill0029,17419,FPOP,95436725
8,McGill0029,17419,FLOPARTNoLabel,120180430
8,McGill0029,17419,LOPART,690562180
8,McGill0029,17419,binsegRcpp,6293090
8,McGill0029,17419,binsegRcpp,6650446
8,McGill0079,21300,FLOPARTNoLabel,154034253
8,McGill0079,21300,LOPART,1195604444
8,McGill0079,21300,FPOP,123127633
8,McGill0079,21300,LOPART,1201411274
8,McGill0079,21300,FPOP,122580980
8,McGill0079,21300,FLOPART,145843601
8,McGill0079,21300,FLOPART,143316935
8,McGill0079,21300,FLOPART,145743069
8,McGill0079,21300,binsegRcpp,7983602
8,McGill0079,21300,FPOP,121871188
8,McGill0079,21300,LOPART,1193933735
8,McGill0079,21300,FLOPARTNoLabel,155047404
8,McGill0079,21300,FLOPARTNoLabel,158206536
8,McGill0079,21300,binsegRcpp,6877996
8,McGill0079,21300,binsegRcpp,7851418
8,McGill0101,9545,LOPART,310634040
8,McGill0101,9545,FLOPART,61807172
8,McGill0101,9545,binsegRcpp,4563300
8,McGill0101,9545,FPOP,46526923
8,McGill0101,9545,LOPART,308406346
8,McGill0101,9545,binsegRcpp,4054121
8,McGill0101,9545,FPOP,46623724
8,McGill0101,9545,LOPART,310964869
8,McGill0101,9545,FPOP,46670054
8,McGill0101,9545,binsegRcpp,4582693
8,McGill0101,9545,FLOPARTNoLabel,65559738
8,McGill0101,9545,FLOPART,60854906
8,McGill0101,9545,FLOPARTNoLabel,61944030
8,McGill0101,9545,FLOPARTNoLabel,63551271
8,McGill0101,9545,FLOPART,60563068
8,McGill0102,20989,FPOP,122749654
8,McGill0102,20989,FLOPART,134733421
8,McGill0102,20989,FPOP,123978711
8,McGill0102,20989,binsegRcpp,8038378
8,McGill0102,20989,FLOPARTNoLabel,150549048
8,McGill0102,20989,FLOPART,133600673
8,McGill0102,20989,binsegRcpp,7260362
8,McGill0102,20989,LOPART,903055012
8,McGill0102,20989,FLOPART,136917983
8,McGill0102,20989,FLOPARTNoLabel,152194337
8,McGill0102,20989,FPOP,122636371
8,McGill0102,20989,LOPART,902687898
8,McGill0102,20989,FLOPARTNoLabel,152210450
8,McGill0102,20989,binsegRcpp,6792675
8,McGill0102,20989,LOPART,902829799
8,McGill0104,17629,binsegRcpp,6145859
8,McGill0104,17629,FLOPART,120951804
8,McGill0104,17629,LOPART,844149164
8,McGill0104,17629,binsegRcpp,6631463
8,McGill0104,17629,LOPART,841206635
8,McGill0104,17629,LOPART,841147144
8,McGill0104,17629,FLOPARTNoLabel,126232563
8,McGill0104,17629,FPOP,100733638
8,McGill0104,17629,FLOPART,123237677
8,McGill0104,17629,FLOPART,122315505
8,McGill0104,17629,FPOP,100012079
8,McGill0104,17629,FLOPARTNoLabel,126400950
8,McGill0104,17629,FLOPARTNoLabel,126047366
8,McGill0104,17629,binsegRcpp,6559918
8,McGill0104,17629,FPOP,100402850
8,McGill0106,17403,binsegRcpp,5560994
8,McGill0106,17403,binsegRcpp,6845811
8,McGill0106,17403,LOPART,665163459
8,McGill0106,17403,FLOPARTNoLabel,122129652
8,McGill0106,17403,LOPART,665849717
8,McGill0106,17403,FLOPART,115249483
8,McGill0106,17403,FLOPART,113109242
8,McGill0106,17403,FLOPARTNoLabel,121825022
8,McGill0106,17403,FPOP,97005016
8,McGill0106,17403,LOPART,663427396
8,McGill0106,17403,binsegRcpp,6445159
8,McGill0106,17403,FLOPART,112955943
